project_id,project_type,terrain,planned_days,planned_cost,regulatory_risk,season,vendor,vendor_rating,market_condition,actual_days,actual_cost,cost_overrun_pct,time_overrun_pct,cost_overrun,time_overrun
P01093,overhead_line,plains,114,10000000.0,Low,Summer,vendor_15,3.2,Stable,124,11030531.477364726,0.10305314773647263,0.08771929824561403,1,0
P01094,overhead_line,forest,140,10000000.0,Medium,Monsoon,vendor_16,4.9,Volatile,114,8934710.025192326,-0.10652899748076741,-0.18571428571428572,0,0
P01095,overhead_line,plains,141,10000000.0,Low,Winter,vendor_2,3.1,Stable,147,10534271.466747954,0.05342714667479545,0.0425531914893617,0,0
P01096,underground_cable,forest,112,20000000.0,Low,Summer,vendor_5,2.6,Stable,122,22030771.002711017,0.10153855013555084,0.08928571428571429,1,0
P01097,substation,forest,162,50000000.0,Low,Summer,vendor_13,3.0,Stable,157,49286776.53524541,-0.014264469295091778,-0.030864197530864196,0,0
P01098,overhead_line,plains,105,10000000.0,Low,Winter,vendor_20,3.8,Stable,107,9966508.773058612,-0.00334912269413881,0.01904761904761905,0,0
P01099,overhead_line,hilly,147,10000000.0,Low,Winter,vendor_4,2.9,Volatile,160,11307346.054007253,0.13073460540072526,0.08843537414965986,1,0
P01100,underground_cable,plains,150,20000000.0,High,Monsoon,vendor_15,3.3,Volatile,186,25914669.022641238,0.2957334511320619,0.24,1,1
P01101,overhead_line,forest,109,10000000.0,Low,Monsoon,vendor_3,4.9,Stable,119,9880956.096238708,-0.011904390376129188,0.09174311926605505,0,0
P01102,substation,urban,195,50000000.0,Medium,Monsoon,vendor_16,3.2,Stable,209,55585627.79271818,0.11171255585436358,0.07179487179487179,1,0
P01103,overhead_line,plains,88,10000000.0,Medium,Summer,vendor_10,3.2,Stable,90,10164718.025070379,0.016471802507037857,0.022727272727272728,0,0
P01104,overhead_line,plains,102,10000000.0,Medium,Winter,vendor_4,3.6,Stable,132,11633793.804936055,0.1633793804936055,0.29411764705882354,1,1
P01105,overhead_line,plains,126,10000000.0,Low,Monsoon,vendor_8,5.0,Stable,134,9404566.546998456,-0.059543345300154385,0.06349206349206349,0,0
P01106,overhead_line,plains,136,10000000.0,Low,Monsoon,vendor_18,4.4,Stable,151,9686628.636776742,-0.03133713632232584,0.11029411764705882,0,1
P01107,underground_cable,urban,144,20000000.0,High,Summer,vendor_3,4.6,Volatile,138,20781186.612002395,0.039059330600119756,-0.041666666666666664,0,0
P01108,overhead_line,plains,94,10000000.0,Low,Summer,vendor_6,3.5,Stable,91,9774796.616702722,-0.02252033832972776,-0.031914893617021274,0,0
P01109,substation,plains,192,50000000.0,Medium,Winter,vendor_6,4.8,Volatile,177,50141087.41332345,0.002821748266468942,-0.078125,0,0
P01110,substation,plains,149,50000000.0,Low,Winter,vendor_9,3.0,Stable,162,54345873.066722184,0.08691746133444368,0.087248322147651,0,0
P01111,overhead_line,plains,123,10000000.0,Low,Monsoon,vendor_8,4.0,Stable,120,9888573.814952916,-0.011142618504708447,-0.024390243902439025,0,0
P01112,substation,forest,175,50000000.0,High,Winter,vendor_16,4.4,Stable,168,48197496.467025034,-0.03605007065949932,-0.04,0,0
P01113,underground_cable,plains,196,20000000.0,Low,Summer,vendor_13,3.8,Volatile,202,24180851.92972771,0.20904259648638554,0.030612244897959183,1,0
P01114,overhead_line,forest,160,10000000.0,Medium,Winter,vendor_5,4.1,Stable,186,11126007.86158452,0.112600786158452,0.1625,1,1
P01115,overhead_line,urban,115,10000000.0,Low,Winter,vendor_6,5.0,Stable,111,9591229.41410856,-0.040877058589144054,-0.034782608695652174,0,0
P01116,overhead_line,plains,86,10000000.0,Low,Monsoon,vendor_17,3.4,Stable,105,10923170.930323528,0.09231709303235282,0.22093023255813954,0,1
P01117,overhead_line,urban,141,10000000.0,Low,Monsoon,vendor_9,3.0,Volatile,169,12071698.155293541,0.2071698155293541,0.19858156028368795,1,1
P01118,overhead_line,plains,94,10000000.0,Low,Monsoon,vendor_10,4.7,Stable,93,8830277.742229551,-0.11697222577704489,-0.010638297872340425,0,0
P01119,substation,urban,158,50000000.0,Medium,Summer,vendor_2,4.8,Stable,161,51059157.593454406,0.021183151869088115,0.0189873417721519,0,0
P01120,substation,forest,175,50000000.0,Medium,Winter,vendor_16,2.8,Stable,201,57105038.94434926,0.1421007788869852,0.14857142857142858,1,1
P01121,underground_cable,forest,124,20000000.0,Low,Summer,vendor_6,4.9,Stable,115,18709721.239176963,-0.06451393804115188,-0.07258064516129033,0,0
P01122,substation,hilly,160,50000000.0,Medium,Summer,vendor_10,4.0,Stable,175,53754756.928451605,0.0750951385690321,0.09375,0,0
P01123,substation,plains,192,50000000.0,Medium,Summer,vendor_15,3.2,Stable,207,55067311.03445373,0.10134622068907455,0.078125,1,0
P01124,substation,plains,160,50000000.0,Low,Monsoon,vendor_16,3.3,Stable,161,51451987.31909348,0.029039746381869614,0.00625,0,0
P01125,substation,forest,177,50000000.0,Low,Summer,vendor_16,2.8,Stable,171,48954648.31870118,-0.020907033625976443,-0.03389830508474576,0,0
P01126,overhead_line,forest,116,10000000.0,Medium,Summer,vendor_11,3.9,Stable,123,10427104.386459133,0.042710438645913264,0.0603448275862069,0,0
P01127,substation,plains,182,50000000.0,Medium,Winter,vendor_13,4.6,Stable,161,44612705.22560203,-0.10774589548795939,-0.11538461538461539,0,0
P01128,substation,plains,171,50000000.0,Medium,Winter,vendor_3,3.9,Stable,185,53501099.56516181,0.07002199130323619,0.08187134502923976,0,0
P01129,overhead_line,urban,127,10000000.0,Low,Winter,vendor_11,3.2,Stable,126,9812746.00384473,-0.018725399615526946,-0.007874015748031496,0,0
P01130,substation,hilly,150,50000000.0,Low,Monsoon,vendor_8,4.1,Stable,154,52680696.09563954,0.05361392191279084,0.02666666666666667,0,0
P01131,substation,forest,189,50000000.0,High,Summer,vendor_2,2.9,Volatile,201,53449015.74046676,0.06898031480933517,0.06349206349206349,0,0
P01132,overhead_line,plains,109,10000000.0,Medium,Summer,vendor_2,3.4,Stable,118,10732941.104706416,0.07329411047064159,0.08256880733944955,0,0
P01133,overhead_line,forest,147,10000000.0,Low,Summer,vendor_4,4.2,Stable,137,9591223.68583618,-0.04087763141638208,-0.06802721088435375,0,0
P01134,underground_cable,plains,165,20000000.0,High,Winter,vendor_4,2.6,Stable,218,25379525.347250763,0.26897626736253816,0.3212121212121212,1,1
P01135,underground_cable,urban,161,20000000.0,Medium,Monsoon,vendor_10,3.4,Volatile,184,22075702.026439574,0.10378510132197868,0.14285714285714285,1,1
P01136,substation,urban,142,50000000.0,Low,Winter,vendor_9,3.5,Volatile,149,60241374.59560746,0.2048274919121492,0.04929577464788732,1,0
P01137,overhead_line,plains,131,10000000.0,Low,Summer,vendor_11,2.9,Stable,145,11378326.516142424,0.1378326516142424,0.10687022900763359,1,1
P01138,overhead_line,hilly,105,10000000.0,Low,Monsoon,vendor_2,3.6,Stable,118,9827588.062742746,-0.01724119372572545,0.12380952380952381,0,1
P01139,substation,plains,166,50000000.0,Medium,Winter,vendor_16,5.0,Volatile,179,57229276.549297765,0.1445855309859553,0.0783132530120482,1,0
P01140,substation,plains,173,50000000.0,Low,Monsoon,vendor_14,2.9,Stable,184,54345224.76785209,0.08690449535704181,0.06358381502890173,0,0
P01141,substation,plains,160,50000000.0,Medium,Summer,vendor_4,4.1,Stable,171,53958257.38548861,0.07916514770977214,0.06875,0,0
P01142,substation,plains,189,50000000.0,Medium,Summer,vendor_20,4.3,Stable,195,52668178.54900507,0.053363570980101374,0.031746031746031744,0,0
P01143,substation,plains,150,50000000.0,Low,Monsoon,vendor_9,4.3,Stable,165,48172696.91274226,-0.03654606174515486,0.1,0,0
P01144,underground_cable,urban,145,20000000.0,Low,Monsoon,vendor_11,4.5,Volatile,156,20947439.92514035,0.04737199625701755,0.07586206896551724,0,0
P01145,overhead_line,hilly,142,10000000.0,Low,Summer,vendor_17,4.3,Volatile,141,11660313.947305068,0.16603139473050685,-0.007042253521126761,1,0
P01146,substation,plains,207,50000000.0,Low,Winter,vendor_12,3.5,Stable,217,52521109.15499021,0.05042218309980422,0.04830917874396135,0,0
P01147,underground_cable,plains,200,20000000.0,Medium,Summer,vendor_3,5.0,Stable,212,21647481.86988481,0.08237409349424056,0.06,0,0
P01148,overhead_line,urban,139,10000000.0,Low,Winter,vendor_9,2.9,Stable,142,10135103.985205002,0.013510398520500212,0.02158273381294964,0,0
P01149,underground_cable,urban,104,20000000.0,Low,Summer,vendor_10,4.8,Stable,91,17770159.917730797,-0.11149200411346015,-0.125,0,0
P01150,substation,plains,115,50000000.0,Low,Winter,vendor_2,3.3,Volatile,110,50153258.55375999,0.0030651710751998427,-0.043478260869565216,0,0
P01151,substation,plains,185,50000000.0,Medium,Winter,vendor_8,4.7,Volatile,189,58318617.287297815,0.1663723457459563,0.021621621621621623,1,0
P01152,overhead_line,forest,145,10000000.0,Low,Winter,vendor_5,4.2,Stable,126,8660433.101520045,-0.13395668984799552,-0.1310344827586207,0,0
P01153,substation,plains,179,50000000.0,Medium,Monsoon,vendor_16,3.1,Stable,196,48579659.19165304,-0.02840681616693914,0.09497206703910614,0,0
P01154,substation,plains,184,50000000.0,Low,Winter,vendor_17,3.0,Stable,218,60275406.82415991,0.20550813648319827,0.18478260869565216,1,1
P01155,substation,plains,196,50000000.0,High,Monsoon,vendor_14,3.2,Volatile,253,61722740.30957088,0.23445480619141756,0.29081632653061223,1,1
P01156,substation,urban,199,50000000.0,Medium,Monsoon,vendor_18,3.3,Stable,221,48947413.35954234,-0.0210517328091532,0.11055276381909548,0,1
P01157,underground_cable,plains,130,20000000.0,Low,Monsoon,vendor_5,3.1,Stable,154,23917712.90898642,0.19588564544932097,0.18461538461538463,1,1
P01158,overhead_line,plains,154,10000000.0,Low,Summer,vendor_9,3.7,Volatile,150,11037680.47205565,0.10376804720556494,-0.025974025974025976,1,0
P01159,substation,plains,159,50000000.0,High,Monsoon,vendor_17,4.4,Stable,150,47761416.996445745,-0.044771660071085094,-0.05660377358490566,0,0
P01160,substation,plains,190,50000000.0,Low,Monsoon,vendor_3,3.0,Stable,212,49567715.68859554,-0.008645686228089184,0.11578947368421053,0,1
P01161,overhead_line,forest,158,10000000.0,High,Winter,vendor_6,5.0,Stable,179,10913732.018192569,0.09137320181925689,0.13291139240506328,0,1
P01162,substation,plains,163,50000000.0,Low,Summer,vendor_1,2.7,Stable,169,52404059.99413895,0.04808119988277897,0.03680981595092025,0,0
P01163,substation,urban,170,50000000.0,Medium,Summer,vendor_17,4.5,Volatile,177,59586528.15429579,0.19173056308591574,0.041176470588235294,1,0
P01164,overhead_line,hilly,81,10000000.0,High,Summer,vendor_18,3.2,Stable,85,10381364.15998969,0.03813641599896904,0.04938271604938271,0,0
P01165,overhead_line,hilly,103,10000000.0,Medium,Winter,vendor_16,4.0,Stable,100,9766018.35081101,-0.023398164918898977,-0.02912621359223301,0,0
P01166,substation,plains,185,50000000.0,Low,Summer,vendor_14,3.3,Stable,192,52788802.72821525,0.05577605456430495,0.03783783783783784,0,0
P01167,overhead_line,plains,110,10000000.0,Medium,Summer,vendor_19,4.1,Stable,112,10532472.407473069,0.05324724074730687,0.01818181818181818,0,0
P01168,substation,plains,147,50000000.0,Low,Summer,vendor_4,3.5,Stable,151,52563492.778911136,0.05126985557822272,0.027210884353741496,0,0
P01169,overhead_line,plains,108,10000000.0,Low,Summer,vendor_7,3.6,Stable,111,10618783.457573406,0.06187834575734064,0.027777777777777776,0,0
P01170,substation,plains,131,50000000.0,Low,Monsoon,vendor_9,4.7,Stable,133,44330807.10058885,-0.11338385798822298,0.015267175572519083,0,0
P01171,substation,plains,186,50000000.0,Medium,Winter,vendor_12,2.6,Stable,211,57951383.04168621,0.15902766083372413,0.13440860215053763,1,1
P01172,overhead_line,plains,124,10000000.0,Low,Monsoon,vendor_11,4.2,Volatile,133,10388820.7092473,0.03888207092473004,0.07258064516129033,0,0
P01173,substation,urban,192,50000000.0,Medium,Monsoon,vendor_16,4.7,Volatile,196,47237796.46628199,-0.05524407067436025,0.020833333333333332,0,0
P01174,substation,plains,150,50000000.0,Low,Winter,vendor_8,3.8,Stable,153,50805320.43628539,0.01610640872570783,0.02,0,0
P01175,overhead_line,plains,152,10000000.0,Low,Summer,vendor_16,3.0,Stable,156,10606107.129420672,0.060610712942067164,0.02631578947368421,0,0
P01176,overhead_line,urban,147,10000000.0,Medium,Summer,vendor_6,2.6,Stable,147,10318391.002179602,0.031839100217960215,0.0,0,0
P01177,underground_cable,plains,120,20000000.0,High,Winter,vendor_5,3.2,Stable,133,21989892.89250148,0.09949464462507404,0.10833333333333334,0,1
P01178,substation,plains,177,50000000.0,Low,Monsoon,vendor_11,4.3,Stable,162,47412617.45633096,-0.05174765087338075,-0.0847457627118644,0,0
P01179,substation,hilly,204,50000000.0,High,Winter,vendor_1,3.1,Stable,229,56103536.64825046,0.12207073296500921,0.12254901960784313,1,1
P01180,overhead_line,forest,134,10000000.0,Medium,Summer,vendor_15,3.3,Stable,131,9859002.885371136,-0.014099711462886445,-0.022388059701492536,0,0
P01181,underground_cable,plains,153,20000000.0,Low,Summer,vendor_3,3.6,Volatile,147,22567155.89152096,0.12835779457604793,-0.0392156862745098,1,0
P01182,substation,plains,168,50000000.0,Medium,Winter,vendor_1,4.8,Stable,172,50922495.4223764,0.018449908447528033,0.023809523809523808,0,0
P01183,overhead_line,urban,136,10000000.0,Low,Summer,vendor_14,3.9,Volatile,129,10745793.558856346,0.07457935588563457,-0.051470588235294115,0,0
P01184,substation,hilly,215,50000000.0,Low,Winter,vendor_10,4.1,Stable,210,48591527.55938154,-0.02816944881236926,-0.023255813953488372,0,0
P01185,overhead_line,urban,128,10000000.0,Medium,Summer,vendor_14,3.8,Stable,116,9302876.039454384,-0.06971239605456163,-0.09375,0,0
P01186,substation,plains,159,50000000.0,Low,Summer,vendor_20,4.1,Stable,149,47206437.289176464,-0.05587125421647072,-0.06289308176100629,0,0
P01187,overhead_line,plains,120,10000000.0,Low,Winter,vendor_18,4.6,Stable,117,9836805.128767855,-0.016319487123214453,-0.025,0,0
P01188,underground_cable,plains,110,20000000.0,Low,Winter,vendor_1,3.0,Stable,118,21440962.094399065,0.07204810471995324,0.07272727272727272,0,0
P01189,substation,hilly,160,50000000.0,Low,Winter,vendor_8,4.1,Stable,167,51373501.937716044,0.02747003875432089,0.04375,0,0
P01190,overhead_line,hilly,136,10000000.0,Low,Summer,vendor_5,4.9,Stable,130,9947272.485722298,-0.005272751427770219,-0.04411764705882353,0,0
P01191,underground_cable,hilly,156,20000000.0,Medium,Summer,vendor_16,3.4,Volatile,161,23748168.389994476,0.1874084194997238,0.03205128205128205,1,0
P01192,substation,plains,152,50000000.0,Low,Winter,vendor_6,3.2,Stable,157,51829797.09573559,0.036595941914711744,0.03289473684210526,0,0
P01193,substation,hilly,207,50000000.0,Medium,Winter,vendor_17,3.0,Stable,218,51989840.400893696,0.039796808017873914,0.05314009661835749,0,0
P01194,substation,forest,183,50000000.0,Low,Summer,vendor_16,3.1,Stable,194,54994729.844100416,0.09989459688200832,0.060109289617486336,0,0
P01195,substation,hilly,230,50000000.0,Low,Monsoon,vendor_9,4.8,Stable,255,48819081.356203444,-0.023618372875931114,0.10869565217391304,0,1
P01196,overhead_line,forest,141,10000000.0,Medium,Winter,vendor_17,2.8,Stable,160,11073572.181536013,0.10735721815360133,0.1347517730496454,1,1
P01197,overhead_line,plains,117,10000000.0,Low,Winter,vendor_4,4.8,Volatile,119,10490761.558886085,0.04907615588860847,0.017094017094017096,0,0
P01198,overhead_line,forest,112,10000000.0,Low,Monsoon,vendor_4,3.3,Volatile,120,9534511.120894013,-0.046548887910598705,0.07142857142857142,0,0
P01199,underground_cable,plains,126,20000000.0,Low,Winter,vendor_11,4.3,Stable,137,21393772.392966468,0.06968861964832339,0.0873015873015873,0,0
P01200,overhead_line,plains,131,10000000.0,Low,Winter,vendor_14,4.1,Stable,137,10382968.610958906,0.03829686109589059,0.04580152671755725,0,0
P01201,substation,plains,178,50000000.0,Medium,Monsoon,vendor_17,5.0,Stable,192,48407117.363731556,-0.03185765272536889,0.07865168539325842,0,0
P01202,overhead_line,plains,142,10000000.0,Low,Winter,vendor_5,4.7,Volatile,142,10723009.034670722,0.07230090346707217,0.0,0,0
P01203,overhead_line,plains,123,10000000.0,Medium,Winter,vendor_3,2.7,Stable,142,11229302.219511768,0.12293022195117678,0.15447154471544716,1,1
P01204,overhead_line,urban,93,10000000.0,Low,Winter,vendor_12,4.5,Volatile,89,9998515.205064537,-0.00014847949354629964,-0.043010752688172046,0,0
P01205,overhead_line,plains,130,10000000.0,Low,Monsoon,vendor_13,4.7,Stable,147,9984935.977733953,-0.0015064022266047074,0.13076923076923078,0,1
P01206,substation,plains,158,50000000.0,Low,Winter,vendor_9,3.1,Volatile,166,53876212.20051052,0.07752424401021034,0.05063291139240506,0,0
P01207,overhead_line,hilly,121,10000000.0,Medium,Monsoon,vendor_15,3.0,Stable,138,11388809.099343399,0.13888090993433985,0.14049586776859505,1,1
P01208,substation,hilly,180,50000000.0,Low,Summer,vendor_15,3.7,Volatile,188,58297868.444575824,0.16595736889151647,0.044444444444444446,1,0
P01209,overhead_line,forest,140,10000000.0,Medium,Summer,vendor_20,4.8,Volatile,149,12359523.150748707,0.23595231507487074,0.06428571428571428,1,0
P01210,underground_cable,plains,140,20000000.0,Medium,Monsoon,vendor_17,3.5,Stable,161,20305367.18874836,0.015268359437417984,0.15,0,1
P01211,substation,urban,184,50000000.0,Low,Winter,vendor_14,3.0,Volatile,195,59785824.56752792,0.1957164913505584,0.059782608695652176,1,0
P01212,overhead_line,forest,143,10000000.0,Low,Monsoon,vendor_16,2.8,Stable,168,10389702.302746149,0.03897023027461488,0.17482517482517482,0,1
P01213,underground_cable,plains,168,20000000.0,Low,Winter,vendor_3,4.4,Stable,173,20576572.450875446,0.02882862254377231,0.02976190476190476,0,0
P01214,substation,plains,171,50000000.0,Medium,Winter,vendor_5,2.6,Volatile,183,56131941.28787811,0.12263882575756221,0.07017543859649122,1,0
P01215,overhead_line,forest,130,10000000.0,Low,Summer,vendor_19,4.5,Stable,130,10211381.464232398,0.021138146423239818,0.0,0,0
P01216,substation,hilly,185,50000000.0,High,Summer,vendor_12,3.3,Volatile,198,56193770.88114495,0.12387541762289897,0.07027027027027027,1,0
P01217,overhead_line,plains,124,10000000.0,Low,Winter,vendor_9,4.0,Stable,120,9849341.954604305,-0.015065804539569468,-0.03225806451612903,0,0
P01218,overhead_line,urban,135,10000000.0,Low,Monsoon,vendor_14,3.2,Stable,149,9756189.409645429,-0.024381059035457113,0.1037037037037037,0,1
P01219,overhead_line,plains,78,10000000.0,Medium,Summer,vendor_11,4.3,Stable,82,9864812.491642114,-0.013518750835788622,0.05128205128205128,0,0
P01220,overhead_line,plains,96,10000000.0,Medium,Summer,vendor_5,5.0,Volatile,138,12491288.519896375,0.2491288519896375,0.4375,1,1
P01221,overhead_line,hilly,124,10000000.0,Low,Winter,vendor_5,2.8,Volatile,131,11679238.7966199,0.16792387966198996,0.056451612903225805,1,0
P01222,overhead_line,plains,114,10000000.0,Medium,Monsoon,vendor_10,3.9,Stable,137,10390307.992759898,0.03903079927598983,0.20175438596491227,0,1
P01223,overhead_line,urban,79,10000000.0,Low,Winter,vendor_5,3.5,Stable,87,10807387.87732114,0.08073878773211408,0.10126582278481013,0,1
P01224,underground_cable,forest,128,20000000.0,Low,Summer,vendor_9,3.3,Stable,142,22589008.779367458,0.1294504389683729,0.109375,1,1
